agecat,first_dose_pcttakeup,full_regimen_pcttakeup,vacc_date
30-39,97.0,96.0,2022-04-24
30-39,97.0,96.0,2022-04-25
30-39,97.0,96.0,2022-04-26
30-39,97.0,96.0,2022-04-27
30-39,97.0,96.0,2022-04-28
30-39,97.0,96.0,2022-04-29
30-39,97.0,96.0,2022-04-30
30-39,97.0,96.0,2022-05-01
30-39,97.0,96.0,2022-05-02
30-39,97.0,96.0,2022-05-03
30-39,97.0,96.0,2022-05-04
30-39,97.0,96.0,2022-05-05
30-39,98.0,96.0,2022-05-06
30-39,98.0,96.0,2022-05-07
30-39,98.0,96.0,2022-05-08
30-39,98.0,96.0,2022-05-09
30-39,98.0,96.0,2022-05-10
30-39,98.0,96.0,2022-05-11
30-39,98.0,96.0,2022-05-12
30-39,98.0,96.0,2022-05-13
30-39,98.0,96.0,2022-05-14
30-39,98.0,96.0,2022-05-15
30-39,98.0,96.0,2022-05-16
30-39,98.0,96.0,2022-05-17
30-39,98.0,97.0,2022-05-18
30-39,98.0,97.0,2022-05-19
30-39,98.0,97.0,2022-05-20
30-39,98.0,97.0,2022-05-21
30-39,98.0,97.0,2022-05-22
30-39,98.0,97.0,2022-05-23
30-39,98.0,97.0,2022-05-24
30-39,98.0,97.0,2022-05-25
30-39,98.0,97.0,2022-05-26
30-39,98.0,97.0,2022-05-27
30-39,98.0,97.0,2022-05-28
30-39,98.0,97.0,2022-05-29
30-39,98.0,97.0,2022-05-30
30-39,98.0,97.0,2022-05-31
30-39,98.0,97.0,2022-06-01
30-39,98.0,97.0,2022-06-02
30-39,98.0,97.0,2022-06-03
30-39,98.0,97.0,2022-06-04
30-39,98.0,97.0,2022-06-05
30-39,98.0,97.0,2022-06-06
30-39,98.0,97.0,2022-06-07
30-39,98.0,97.0,2022-06-08
30-39,98.0,97.0,2022-06-09
30-39,98.0,97.0,2022-06-10
30-39,98.0,97.0,2022-06-11
30-39,98.0,97.0,2022-06-12
30-39,98.0,97.0,2022-06-13
30-39,98.0,97.0,2022-06-14
30-39,98.0,97.0,2022-06-15
30-39,98.0,97.0,2022-06-16
30-39,98.0,97.0,2022-06-17
30-39,98.0,97.0,2022-06-18
30-39,98.0,97.0,2022-06-19
30-39,98.0,97.0,2022-06-20
30-39,98.0,97.0,2022-06-21
30-39,98.0,97.0,2022-06-22
30-39,98.0,97.0,2022-06-23
30-39,98.0,97.0,2022-06-24
30-39,98.0,97.0,2022-06-25
30-39,98.0,97.0,2022-06-26
30-39,98.0,97.0,2022-06-27
30-39,98.0,97.0,2022-06-28
30-39,98.0,97.0,2022-06-29
30-39,98.0,97.0,2022-06-30
30-39,98.0,97.0,2022-07-01
30-39,98.0,97.0,2022-07-02
30-39,98.0,97.0,2022-07-03
30-39,98.0,97.0,2022-07-04
30-39,98.0,97.0,2022-07-05
30-39,98.0,97.0,2022-07-06
30-39,98.0,97.0,2022-07-07
30-39,98.0,97.0,2022-07-08
30-39,98.0,97.0,2022-07-09
30-39,98.0,97.0,2022-07-10
30-39,98.0,97.0,2022-07-11
30-39,98.0,97.0,2022-07-12
30-39,98.0,97.0,2022-07-13
30-39,98.0,97.0,2022-07-14
30-39,98.0,97.0,2022-07-15
30-39,98.0,97.0,2022-07-16
30-39,98.0,97.0,2022-07-17
30-39,98.0,97.0,2022-07-18
30-39,98.0,98.0,2022-07-19
30-39,98.0,98.0,2022-07-20
30-39,98.0,98.0,2022-07-21
30-39,98.0,98.0,2022-07-22
30-39,98.0,98.0,2022-07-23
30-39,98.0,98.0,2022-07-24
30-39,98.0,98.0,2022-07-25
40-49,0.0,0.0,2020-12-30
40-49,0.0,0.0,2020-12-31
40-49,0.0,0.0,2021-01-01
40-49,0.0,0.0,2021-01-02
40-49,0.0,0.0,2021-01-03
40-49,0.0,0.0,2021-01-04
40-49,0.0,0.0,2021-01-05
40-49,0.0,0.0,2021-01-06
40-49,0.0,0.0,2021-01-07
40-49,0.0,0.0,2021-01-08
40-49,0.0,0.0,2021-01-09
40-49,0.0,0.0,2021-01-10
40-49,0.0,0.0,2021-01-11
40-49,0.0,0.0,2021-01-12
40-49,0.0,0.0,2021-01-13
40-49,0.0,0.0,2021-01-14
40-49,1.0,0.0,2021-01-15
40-49,1.0,0.0,2021-01-16
40-49,1.0,0.0,2021-01-17
40-49,1.0,0.0,2021-01-18
40-49,1.0,0.0,2021-01-19
40-49,1.0,0.0,2021-01-20
40-49,1.0,0.0,2021-01-21
40-49,2.0,0.0,2021-01-22
40-49,2.0,0.0,2021-01-23
40-49,2.0,0.0,2021-01-24
40-49,2.0,0.0,2021-01-25
40-49,2.0,0.0,2021-01-26
40-49,3.0,0.0,2021-01-27
40-49,3.0,0.0,2021-01-28
40-49,3.0,0.0,2021-01-29
40-49,4.0,0.0,2021-01-30
40-49,4.0,0.0,2021-01-31
40-49,4.0,0.0,2021-02-01
40-49,4.0,0.0,2021-02-02
40-49,4.0,0.0,2021-02-03
40-49,4.0,0.0,2021-02-04
40-49,5.0,0.0,2021-02-05
40-49,5.0,1.0,2021-02-06
40-49,5.0,1.0,2021-02-07
40-49,5.0,1.0,2021-02-08
40-49,5.0,1.0,2021-02-09
40-49,5.0,1.0,2021-02-10
40-49,5.0,1.0,2021-02-11
40-49,5.0,1.0,2021-02-12
40-49,5.0,1.0,2021-02-13
40-49,5.0,1.0,2021-02-14
40-49,5.0,2.0,2021-02-15
40-49,5.0,2.0,2021-02-16
40-49,5.0,2.0,2021-02-17
40-49,5.0,3.0,2021-02-18
40-49,5.0,3.0,2021-02-19
40-49,5.0,3.0,2021-02-20
40-49,5.0,3.0,2021-02-21
40-49,6.0,4.0,2021-02-22
40-49,6.0,4.0,2021-02-23
40-49,6.0,4.0,2021-02-24
40-49,6.0,4.0,2021-02-25
40-49,6.0,5.0,2021-02-26
40-49,6.0,5.0,2021-02-27
40-49,6.0,5.0,2021-02-28
40-49,6.0,5.0,2021-03-01
40-49,6.0,5.0,2021-03-02
40-49,7.0,5.0,2021-03-03
40-49,7.0,5.0,2021-03-04
40-49,7.0,5.0,2021-03-05
40-49,7.0,5.0,2021-03-06
40-49,7.0,5.0,2021-03-07
40-49,7.0,5.0,2021-03-08
40-49,7.0,5.0,2021-03-09
40-49,7.0,5.0,2021-03-10
40-49,8.0,5.0,2021-03-11
40-49,8.0,5.0,2021-03-12
40-49,8.0,5.0,2021-03-13
40-49,8.0,5.0,2021-03-14
40-49,8.0,5.0,2021-03-15
40-49,9.0,5.0,2021-03-16
40-49,9.0,6.0,2021-03-17
40-49,9.0,6.0,2021-03-18
40-49,9.0,6.0,2021-03-19
40-49,10.0,6.0,2021-03-20
40-49,10.0,6.0,2021-03-21
40-49,10.0,6.0,2021-03-22
40-49,10.0,6.0,2021-03-23
40-49,10.0,6.0,2021-03-24
40-49,10.0,7.0,2021-03-25
40-49,11.0,7.0,2021-03-26
40-49,11.0,7.0,2021-03-27
40-49,11.0,7.0,2021-03-28
40-49,11.0,7.0,2021-03-29
40-49,12.0,7.0,2021-03-30
40-49,12.0,7.0,2021-03-31
40-49,12.0,7.0,2021-04-01
40-49,12.0,7.0,2021-04-02
40-49,13.0,8.0,2021-04-03
40-49,13.0,8.0,2021-04-04
40-49,14.0,8.0,2021-04-05
40-49,14.0,8.0,2021-04-06
40-49,15.0,8.0,2021-04-07
40-49,15.0,9.0,2021-04-08
40-49,16.0,9.0,2021-04-09
40-49,16.0,9.0,2021-04-10
40-49,17.0,9.0,2021-04-11
40-49,17.0,9.0,2021-04-12
40-49,18.0,10.0,2021-04-13
40-49,18.0,10.0,2021-04-14
40-49,19.0,10.0,2021-04-15
40-49,19.0,10.0,2021-04-16
40-49,20.0,10.0,2021-04-17
40-49,20.0,10.0,2021-04-18
40-49,20.0,11.0,2021-04-19
40-49,21.0,11.0,2021-04-20
40-49,22.0,11.0,2021-04-21
40-49,22.0,11.0,2021-04-22
40-49,23.0,11.0,2021-04-23
40-49,24.0,12.0,2021-04-24
40-49,24.0,12.0,2021-04-25
40-49,25.0,12.0,2021-04-26
40-49,26.0,13.0,2021-04-27
40-49,26.0,13.0,2021-04-28
40-49,27.0,14.0,2021-04-29
40-49,28.0,14.0,2021-04-30
40-49,29.0,14.0,2021-05-01
40-49,29.0,15.0,2021-05-02
40-49,30.0,15.0,2021-05-03
40-49,31.0,15.0,2021-05-04
40-49,31.0,16.0,2021-05-05
40-49,32.0,16.0,2021-05-06
40-49,33.0,16.0,2021-05-07
40-49,33.0,17.0,2021-05-08
40-49,34.0,17.0,2021-05-09
40-49,35.0,18.0,2021-05-10
40-49,36.0,18.0,2021-05-11
40-49,36.0,19.0,2021-05-12
40-49,36.0,19.0,2021-05-13
40-49,37.0,20.0,2021-05-14
40-49,37.0,21.0,2021-05-15
40-49,38.0,21.0,2021-05-16
40-49,38.0,22.0,2021-05-17
40-49,39.0,23.0,2021-05-18
40-49,39.0,24.0,2021-05-19
40-49,40.0,24.0,2021-05-20
40-49,41.0,25.0,2021-05-21
40-49,42.0,26.0,2021-05-22
40-49,43.0,27.0,2021-05-23
40-49,45.0,28.0,2021-05-24
40-49,46.0,28.0,2021-05-25
40-49,48.0,29.0,2021-05-26
40-49,49.0,30.0,2021-05-27
40-49,50.0,30.0,2021-05-28
40-49,52.0,31.0,2021-05-29
40-49,53.0,32.0,2021-05-30
40-49,54.0,33.0,2021-05-31
40-49,55.0,33.0,2021-06-01
40-49,57.0,34.0,2021-06-02
40-49,60.0,34.0,2021-06-03
40-49,62.0,34.0,2021-06-04
40-49,63.0,35.0,2021-06-05
40-49,65.0,36.0,2021-06-06
40-49,66.0,36.0,2021-06-07
40-49,67.0,37.0,2021-06-08
40-49,67.0,37.0,2021-06-09
40-49,68.0,37.0,2021-06-10
40-49,69.0,38.0,2021-06-11
40-49,70.0,38.0,2021-06-12
40-49,70.0,39.0,2021-06-13
40-49,71.0,39.0,2021-06-14
40-49,71.0,39.0,2021-06-15
40-49,72.0,40.0,2021-06-16
40-49,73.0,40.0,2021-06-17
40-49,73.0,40.0,2021-06-18
40-49,74.0,41.0,2021-06-19
40-49,74.0,41.0,2021-06-20
40-49,75.0,41.0,2021-06-21
40-49,75.0,41.0,2021-06-22
40-49,76.0,41.0,2021-06-23
40-49,76.0,41.0,2021-06-24
40-49,77.0,42.0,2021-06-25
40-49,77.0,42.0,2021-06-26
40-49,78.0,42.0,2021-06-27
40-49,79.0,42.0,2021-06-28
40-49,80.0,42.0,2021-06-29
40-49,80.0,42.0,2021-06-30
40-49,81.0,43.0,2021-07-01
40-49,82.0,44.0,2021-07-02
40-49,82.0,45.0,2021-07-03
40-49,83.0,47.0,2021-07-04
40-49,83.0,48.0,2021-07-05
40-49,84.0,49.0,2021-07-06
40-49,84.0,50.0,2021-07-07
40-49,85.0,51.0,2021-07-08
40-49,85.0,52.0,2021-07-09
40-49,85.0,54.0,2021-07-10
40-49,86.0,55.0,2021-07-11
40-49,86.0,56.0,2021-07-12
40-49,87.0,58.0,2021-07-13
40-49,87.0,59.0,2021-07-14
40-49,87.0,61.0,2021-07-15
40-49,88.0,63.0,2021-07-16
40-49,88.0,65.0,2021-07-17
40-49,88.0,66.0,2021-07-18
40-49,88.0,67.0,2021-07-19
40-49,88.0,67.0,2021-07-20
40-49,89.0,68.0,2021-07-21
40-49,89.0,69.0,2021-07-22
40-49,89.0,70.0,2021-07-23
40-49,89.0,71.0,2021-07-24
40-49,89.0,72.0,2021-07-25
40-49,90.0,72.0,2021-07-26
40-49,90.0,73.0,2021-07-27
40-49,90.0,73.0,2021-07-28
40-49,90.0,74.0,2021-07-29
40-49,90.0,75.0,2021-07-30
40-49,91.0,75.0,2021-07-31
40-49,91.0,76.0,2021-08-01
40-49,91.0,76.0,2021-08-02
40-49,91.0,77.0,2021-08-03
40-49,91.0,77.0,2021-08-04
40-49,91.0,77.0,2021-08-05
40-49,91.0,78.0,2021-08-06
40-49,91.0,79.0,2021-08-07
40-49,92.0,79.0,2021-08-08
40-49,92.0,79.0,2021-08-09
40-49,92.0,80.0,2021-08-10
40-49,92.0,80.0,2021-08-11
40-49,92.0,81.0,2021-08-12
40-49,92.0,81.0,2021-08-13
40-49,93.0,82.0,2021-08-14
40-49,93.0,82.0,2021-08-15
40-49,93.0,83.0,2021-08-16
40-49,93.0,83.0,2021-08-17
40-49,93.0,83.0,2021-08-18
40-49,93.0,83.0,2021-08-19
40-49,93.0,84.0,2021-08-20
40-49,93.0,84.0,2021-08-21
40-49,93.0,84.0,2021-08-22
40-49,94.0,84.0,2021-08-23
40-49,94.0,85.0,2021-08-24
40-49,94.0,85.0,2021-08-25
40-49,94.0,85.0,2021-08-26
40-49,94.0,85.0,2021-08-27
40-49,94.0,85.0,2021-08-28
40-49,94.0,85.0,2021-08-29
40-49,94.0,86.0,2021-08-30
40-49,94.0,86.0,2021-08-31
40-49,94.0,86.0,2021-09-01
40-49,94.0,86.0,2021-09-02
40-49,94.0,86.0,2021-09-03
40-49,94.0,86.0,2021-09-04
40-49,94.0,87.0,2021-09-05
40-49,94.0,87.0,2021-09-06
40-49,94.0,87.0,2021-09-07
40-49,95.0,87.0,2021-09-08
40-49,95.0,87.0,2021-09-09
40-49,95.0,87.0,2021-09-10
40-49,95.0,87.0,2021-09-11
40-49,95.0,87.0,2021-09-12
40-49,95.0,87.0,2021-09-13
40-49,95.0,88.0,2021-09-14
40-49,95.0,88.0,2021-09-15
40-49,95.0,88.0,2021-09-16
40-49,95.0,88.0,2021-09-17
40-49,95.0,88.0,2021-09-18
40-49,95.0,88.0,2021-09-19
40-49,95.0,88.0,2021-09-20
40-49,95.0,88.0,2021-09-21
40-49,95.0,88.0,2021-09-22
40-49,95.0,88.0,2021-09-23
40-49,95.0,88.0,2021-09-24
40-49,95.0,88.0,2021-09-25
40-49,95.0,88.0,2021-09-26
40-49,95.0,88.0,2021-09-27
40-49,95.0,89.0,2021-09-28
40-49,95.0,89.0,2021-09-29
40-49,95.0,89.0,2021-09-30
40-49,95.0,89.0,2021-10-01
40-49,96.0,89.0,2021-10-02
40-49,96.0,89.0,2021-10-03
40-49,96.0,89.0,2021-10-04
40-49,96.0,89.0,2021-10-05
40-49,96.0,89.0,2021-10-06
40-49,96.0,89.0,2021-10-07
40-49,96.0,89.0,2021-10-08
40-49,96.0,89.0,2021-10-09
40-49,96.0,89.0,2021-10-10
40-49,96.0,89.0,2021-10-11
40-49,96.0,89.0,2021-10-12
40-49,96.0,89.0,2021-10-13
40-49,96.0,89.0,2021-10-14
40-49,96.0,89.0,2021-10-15
40-49,96.0,89.0,2021-10-16
40-49,96.0,89.0,2021-10-17
40-49,96.0,89.0,2021-10-18
40-49,96.0,89.0,2021-10-19
40-49,96.0,89.0,2021-10-20
40-49,96.0,89.0,2021-10-21
40-49,96.0,90.0,2021-10-22
40-49,96.0,90.0,2021-10-23
40-49,96.0,90.0,2021-10-24
40-49,96.0,90.0,2021-10-25
40-49,96.0,90.0,2021-10-26
40-49,96.0,90.0,2021-10-27
40-49,96.0,90.0,2021-10-28
40-49,96.0,90.0,2021-10-29
40-49,96.0,90.0,2021-10-30
40-49,96.0,90.0,2021-10-31
40-49,96.0,90.0,2021-11-01
40-49,96.0,90.0,2021-11-02
40-49,97.0,90.0,2021-11-03
40-49,97.0,90.0,2021-11-04
40-49,97.0,90.0,2021-11-05
40-49,97.0,90.0,2021-11-06
40-49,97.0,90.0,2021-11-07
40-49,97.0,90.0,2021-11-08
40-49,97.0,90.0,2021-11-09
40-49,97.0,90.0,2021-11-10
40-49,97.0,91.0,2021-11-11
40-49,97.0,91.0,2021-11-12
40-49,97.0,91.0,2021-11-13
40-49,97.0,91.0,2021-11-14
40-49,97.0,91.0,2021-11-15
40-49,97.0,91.0,2021-11-16
40-49,97.0,91.0,2021-11-17
40-49,97.0,91.0,2021-11-18
40-49,97.0,91.0,2021-11-19
40-49,97.0,91.0,2021-11-20
40-49,97.0,91.0,2021-11-21
40-49,97.0,91.0,2021-11-22
40-49,97.0,91.0,2021-11-23
40-49,97.0,91.0,2021-11-24
40-49,97.0,91.0,2021-11-25
40-49,97.0,91.0,2021-11-26
40-49,97.0,91.0,2021-11-27
40-49,97.0,91.0,2021-11-28
40-49,97.0,91.0,2021-11-29
40-49,97.0,91.0,2021-11-30
40-49,97.0,92.0,2021-12-01
40-49,97.0,92.0,2021-12-02
40-49,97.0,92.0,2021-12-03
40-49,97.0,92.0,2021-12-04
40-49,97.0,92.0,2021-12-05
40-49,97.0,92.0,2021-12-06
40-49,97.0,92.0,2021-12-07
40-49,97.0,92.0,2021-12-08
40-49,97.0,92.0,2021-12-09
40-49,97.0,92.0,2021-12-10
40-49,97.0,92.0,2021-12-11
40-49,97.0,92.0,2021-12-12
40-49,97.0,92.0,2021-12-13
40-49,97.0,92.0,2021-12-14
40-49,97.0,92.0,2021-12-15
40-49,97.0,92.0,2021-12-16
40-49,97.0,92.0,2021-12-17
40-49,97.0,92.0,2021-12-18
40-49,97.0,93.0,2021-12-19
40-49,97.0,93.0,2021-12-20
40-49,97.0,93.0,2021-12-21
40-49,97.0,93.0,2021-12-22
40-49,97.0,93.0,2021-12-23
40-49,97.0,93.0,2021-12-24
40-49,97.0,93.0,2021-12-25
40-49,97.0,93.0,2021-12-26
40-49,97.0,93.0,2021-12-27
40-49,97.0,93.0,2021-12-28
40-49,97.0,93.0,2021-12-29
40-49,97.0,93.0,2021-12-30
40-49,97.0,93.0,2021-12-31
40-49,97.0,93.0,2022-01-01
40-49,97.0,93.0,2022-01-02
40-49,97.0,93.0,2022-01-03
40-49,97.0,93.0,2022-01-04
40-49,97.0,93.0,2022-01-05
40-49,97.0,93.0,2022-01-06
40-49,97.0,93.0,2022-01-07
40-49,97.0,93.0,2022-01-08
40-49,97.0,93.0,2022-01-09
40-49,98.0,93.0,2022-01-10
40-49,98.0,93.0,2022-01-11
40-49,98.0,93.0,2022-01-12
40-49,98.0,93.0,2022-01-13
40-49,98.0,94.0,2022-01-14
40-49,98.0,94.0,2022-01-15
40-49,98.0,94.0,2022-01-16
40-49,98.0,94.0,2022-01-17
40-49,98.0,94.0,2022-01-18
40-49,98.0,94.0,2022-01-19
40-49,98.0,94.0,2022-01-20
40-49,98.0,94.0,2022-01-21
40-49,98.0,94.0,2022-01-22
40-49,98.0,94.0,2022-01-23
40-49,98.0,94.0,2022-01-24
40-49,98.0,94.0,2022-01-25
40-49,98.0,94.0,2022-01-26
40-49,98.0,94.0,2022-01-27
40-49,98.0,94.0,2022-01-28
40-49,98.0,94.0,2022-01-29
40-49,98.0,94.0,2022-01-30
40-49,98.0,94.0,2022-01-31
40-49,98.0,94.0,2022-02-01
40-49,98.0,94.0,2022-02-02
40-49,98.0,94.0,2022-02-03
40-49,98.0,94.0,2022-02-04
40-49,98.0,94.0,2022-02-05
40-49,98.0,94.0,2022-02-06
40-49,98.0,94.0,2022-02-07
40-49,98.0,94.0,2022-02-08
40-49,98.0,94.0,2022-02-09
40-49,98.0,94.0,2022-02-10
40-49,98.0,94.0,2022-02-11
40-49,98.0,94.0,2022-02-12
40-49,98.0,95.0,2022-02-13
40-49,98.0,95.0,2022-02-14
40-49,98.0,95.0,2022-02-15
40-49,98.0,95.0,2022-02-16
40-49,98.0,95.0,2022-02-17
40-49,98.0,95.0,2022-02-18
40-49,98.0,95.0,2022-02-19
40-49,98.0,95.0,2022-02-20
40-49,98.0,95.0,2022-02-21
40-49,98.0,95.0,2022-02-22
40-49,98.0,95.0,2022-02-23
40-49,98.0,95.0,2022-02-24
40-49,98.0,95.0,2022-02-25
40-49,98.0,95.0,2022-02-26
40-49,98.0,95.0,2022-02-27
40-49,98.0,95.0,2022-02-28
40-49,98.0,95.0,2022-03-01
40-49,98.0,95.0,2022-03-02
40-49,98.0,95.0,2022-03-03
40-49,98.0,95.0,2022-03-04
40-49,98.0,95.0,2022-03-05
40-49,98.0,95.0,2022-03-06
40-49,98.0,95.0,2022-03-07
40-49,98.0,95.0,2022-03-08
40-49,98.0,95.0,2022-03-09
40-49,98.0,95.0,2022-03-10
40-49,98.0,95.0,2022-03-11
40-49,98.0,95.0,2022-03-12
40-49,98.0,95.0,2022-03-13
40-49,98.0,95.0,2022-03-14
40-49,98.0,95.0,2022-03-15
40-49,98.0,96.0,2022-03-16
40-49,98.0,96.0,2022-03-17
40-49,98.0,96.0,2022-03-18
40-49,98.0,96.0,2022-03-19
40-49,98.0,96.0,2022-03-20
40-49,98.0,96.0,2022-03-21
40-49,98.0,96.0,2022-03-22
40-49,98.0,96.0,2022-03-23
40-49,98.0,96.0,2022-03-24
40-49,98.0,96.0,2022-03-25
40-49,98.0,96.0,2022-03-26
40-49,98.0,96.0,2022-03-27
40-49,98.0,96.0,2022-03-28
40-49,98.0,96.0,2022-03-29
40-49,98.0,96.0,2022-03-30
40-49,98.0,96.0,2022-03-31
40-49,98.0,96.0,2022-04-01
40-49,98.0,96.0,2022-04-02
40-49,98.0,96.0,2022-04-03
40-49,98.0,96.0,2022-04-04
40-49,98.0,96.0,2022-04-05
40-49,98.0,96.0,2022-04-06
40-49,98.0,96.0,2022-04-07
40-49,98.0,96.0,2022-04-08
40-49,98.0,96.0,2022-04-09
40-49,98.0,97.0,2022-04-10
40-49,98.0,97.0,2022-04-11
40-49,98.0,97.0,2022-04-12
40-49,98.0,97.0,2022-04-13
40-49,98.0,97.0,2022-04-14
40-49,98.0,97.0,2022-04-15
40-49,98.0,97.0,2022-04-16
40-49,98.0,97.0,2022-04-17
40-49,98.0,97.0,2022-04-18
40-49,98.0,97.0,2022-04-19
40-49,98.0,97.0,2022-04-20
40-49,98.0,97.0,2022-04-21
40-49,98.0,97.0,2022-04-22
40-49,98.0,97.0,2022-04-23
40-49,98.0,97.0,2022-04-24
40-49,98.0,97.0,2022-04-25
40-49,98.0,97.0,2022-04-26
40-49,98.0,97.0,2022-04-27
40-49,98.0,97.0,2022-04-28
40-49,98.0,97.0,2022-04-29
40-49,98.0,97.0,2022-04-30
40-49,98.0,97.0,2022-05-01
40-49,98.0,97.0,2022-05-02
40-49,98.0,97.0,2022-05-03
40-49,98.0,97.0,2022-05-04
40-49,98.0,97.0,2022-05-05
40-49,98.0,97.0,2022-05-06
40-49,98.0,97.0,2022-05-07
40-49,98.0,97.0,2022-05-08
40-49,98.0,97.0,2022-05-09
40-49,98.0,97.0,2022-05-10
40-49,98.0,97.0,2022-05-11
40-49,98.0,97.0,2022-05-12
40-49,98.0,97.0,2022-05-13
40-49,98.0,97.0,2022-05-14
40-49,98.0,97.0,2022-05-15
40-49,98.0,97.0,2022-05-16
40-49,98.0,97.0,2022-05-17
40-49,98.0,97.0,2022-05-18
40-49,98.0,97.0,2022-05-19
40-49,98.0,97.0,2022-05-20
40-49,98.0,97.0,2022-05-21
40-49,98.0,97.0,2022-05-22
40-49,98.0,97.0,2022-05-23
40-49,98.0,97.0,2022-05-24
40-49,98.0,97.0,2022-05-25
40-49,98.0,97.0,2022-05-26
40-49,98.0,98.0,2022-05-27
40-49,98.0,98.0,2022-05-28
40-49,98.0,98.0,2022-05-29
40-49,98.0,98.0,2022-05-30
40-49,98.0,98.0,2022-05-31
40-49,98.0,98.0,2022-06-01
40-49,98.0,98.0,2022-06-02
40-49,98.0,98.0,2022-06-03
40-49,98.0,98.0,2022-06-04
40-49,98.0,98.0,2022-06-05
40-49,98.0,98.0,2022-06-06
40-49,98.0,98.0,2022-06-07
40-49,98.0,98.0,2022-06-08
40-49,98.0,98.0,2022-06-09
40-49,98.0,98.0,2022-06-10
40-49,98.0,98.0,2022-06-11
40-49,98.0,98.0,2022-06-12
40-49,98.0,98.0,2022-06-13
40-49,98.0,98.0,2022-06-14
40-49,98.0,98.0,2022-06-15
40-49,98.0,98.0,2022-06-16
40-49,98.0,98.0,2022-06-17
40-49,98.0,98.0,2022-06-18
40-49,98.0,98.0,2022-06-19
40-49,98.0,98.0,2022-06-20
40-49,98.0,98.0,2022-06-21
40-49,98.0,98.0,2022-06-22
40-49,98.0,98.0,2022-06-23
40-49,98.0,98.0,2022-06-24
40-49,98.0,98.0,2022-06-25
40-49,98.0,98.0,2022-06-26
40-49,98.0,98.0,2022-06-27
40-49,98.0,98.0,2022-06-28
40-49,98.0,98.0,2022-06-29
40-49,98.0,98.0,2022-06-30
40-49,98.0,98.0,2022-07-01
40-49,98.0,98.0,2022-07-02
40-49,98.0,98.0,2022-07-03
40-49,98.0,98.0,2022-07-04
40-49,98.0,98.0,2022-07-05
40-49,98.0,98.0,2022-07-06
40-49,98.0,98.0,2022-07-07
40-49,98.0,98.0,2022-07-08
40-49,98.0,98.0,2022-07-09
40-49,98.0,98.0,2022-07-10
40-49,98.0,98.0,2022-07-11
40-49,98.0,98.0,2022-07-12
40-49,98.0,98.0,2022-07-13
40-49,98.0,98.0,2022-07-14
40-49,98.0,98.0,2022-07-15
40-49,98.0,98.0,2022-07-16
40-49,98.0,98.0,2022-07-17
40-49,98.0,98.0,2022-07-18
40-49,98.0,98.0,2022-07-19
40-49,98.0,98.0,2022-07-20
40-49,98.0,98.0,2022-07-21
40-49,98.0,98.0,2022-07-22
40-49,98.0,98.0,2022-07-23
40-49,98.0,98.0,2022-07-24
40-49,98.0,98.0,2022-07-25
50-59,0.0,0.0,2020-12-30
50-59,0.0,0.0,2020-12-31
50-59,0.0,0.0,2021-01-01
50-59,0.0,0.0,2021-01-02
50-59,0.0,0.0,2021-01-03
50-59,0.0,0.0,2021-01-04
50-59,0.0,0.0,2021-01-05
50-59,0.0,0.0,2021-01-06
50-59,0.0,0.0,2021-01-07
50-59,0.0,0.0,2021-01-08
50-59,0.0,0.0,2021-01-09
50-59,0.0,0.0,2021-01-10
50-59,0.0,0.0,2021-01-11
50-59,0.0,0.0,2021-01-12
50-59,0.0,0.0,2021-01-13
50-59,0.0,0.0,2021-01-14
50-59,1.0,0.0,2021-01-15
50-59,1.0,0.0,2021-01-16
50-59,1.0,0.0,2021-01-17
50-59,1.0,0.0,2021-01-18
50-59,1.0,0.0,2021-01-19
50-59,1.0,0.0,2021-01-20
50-59,1.0,0.0,2021-01-21
50-59,1.0,0.0,2021-01-22
50-59,2.0,0.0,2021-01-23
50-59,2.0,0.0,2021-01-24
50-59,2.0,0.0,2021-01-25
50-59,2.0,0.0,2021-01-26
50-59,3.0,0.0,2021-01-27
50-59,3.0,0.0,2021-01-28
50-59,3.0,0.0,2021-01-29
50-59,3.0,0.0,2021-01-30
50-59,3.0,0.0,2021-01-31
50-59,4.0,0.0,2021-02-01
50-59,4.0,0.0,2021-02-02
50-59,4.0,0.0,2021-02-03
50-59,4.0,0.0,2021-02-04
50-59,4.0,0.0,2021-02-05
50-59,4.0,0.0,2021-02-06
50-59,5.0,0.0,2021-02-07
50-59,5.0,1.0,2021-02-08
50-59,5.0,1.0,2021-02-09
50-59,5.0,1.0,2021-02-10
50-59,5.0,1.0,2021-02-11
50-59,5.0,1.0,2021-02-12
50-59,5.0,1.0,2021-02-13
50-59,5.0,1.0,2021-02-14
50-59,5.0,1.0,2021-02-15
50-59,5.0,1.0,2021-02-16
50-59,5.0,2.0,2021-02-17
50-59,5.0,2.0,2021-02-18
50-59,5.0,2.0,2021-02-19
50-59,5.0,2.0,2021-02-20
50-59,5.0,2.0,2021-02-21
50-59,5.0,3.0,2021-02-22
50-59,5.0,3.0,2021-02-23
50-59,5.0,3.0,2021-02-24
50-59,6.0,3.0,2021-02-25
50-59,6.0,3.0,2021-02-26
50-59,6.0,3.0,2021-02-27
50-59,6.0,4.0,2021-02-28
50-59,6.0,4.0,2021-03-01
50-59,6.0,4.0,2021-03-02
50-59,7.0,4.0,2021-03-03
50-59,7.0,4.0,2021-03-04
50-59,7.0,4.0,2021-03-05
50-59,7.0,4.0,2021-03-06
50-59,7.0,4.0,2021-03-07
50-59,7.0,4.0,2021-03-08
